actualWgt,businessDate,businessShift,carcassGroupTypeCd,carcassGroupTypeNm,productCd,quantity,sapPlantCd,weight,weightUom,yieldGroupCd,destinationGroupCd,destinationGroupNm
1202.7,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,072124,29.0,1CCO,1202.7,LB,12019,700,Fab
433.2,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,077926,7.0,1CCO,433.2,LB,4032,700,Fab
1509.4,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078720,23.0,1CCO,1509.4,LB,4051,700,Fab
4933.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081264,84.0,1CCO,4933.8,LB,3003,700,Fab
786.9,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081272,19.0,1CCO,786.9,LB,3003,700,Fab
6792.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081275,106.0,1CCO,6792.8,LB,3004,700,Fab
4084.9,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081324,66.0,1CCO,4084.9,LB,3004,700,Fab
78.6,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081473,2.0,1CCO,78.6,LB,2005,700,Fab
5202.8,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081722,72.0,1CCO,5202.8,LB,1022,700,Fab
282.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081821,7.0,1CCO,282.5,LB,2010,700,Fab
660.3,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088225,9.0,1CCO,660.3,LB,5007,700,Fab
3997.5,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088924,49.0,1CCO,3997.5,LB,7010,700,Fab
16761.2,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,158001,689.0,1CCO,16536.0,LB,62211,707,Chub
5699.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0402,47.0,1CCO,5699.0,LB,95025,,
94.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC6200,1.0,1CCO,94.0,LB,95068,,
110.0,2023-01-05T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC9000,1.0,1CCO,110.0,LB,95098,,
7299.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000282,149.0,1CCO,7152.0,LB,62307,707,Chub
20820.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000407,10.0,1CCO,20822.0,LB,50001,700,Fab
1620.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000530,27.0,1CCO,1620.0,LB,74006,703,Harvest
3339.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000710,2.0,1CCO,3340.0,LB,50163,0,Default
4988.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001712,3.0,1CCO,4989.0,LB,50160,0,Default
1273.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010400,36.0,1CCO,1273.7,LB,8042,700,Fab
6590.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011045,4.0,1CCO,6588.0,LB,3126,700,Fab
71.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011284,1.0,1CCO,71.6,LB,3004,700,Fab
16037.2,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011324,266.0,1CCO,16037.2,LB,3004,700,Fab
451.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011435,6.0,1CCO,451.0,LB,1097,700,Fab
5123.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011486,86.0,1CCO,5123.3,LB,2030,700,Fab
3186.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011826,52.0,1CCO,3186.3,LB,1028,700,Fab
4336.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017030,66.0,1CCO,4336.6,LB,9002,700,Fab
7494.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018325,101.0,1CCO,7494.1,LB,5004,700,Fab
2885.6,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018621,41.0,1CCO,2885.6,LB,6001,700,Fab
456.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020475,8.0,1CCO,456.3,LB,1092,700,Fab
58835.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,022194,1005.0,1CCO,58835.3,LB,12003,700,Fab
154.8,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,030423,3.0,1CCO,154.8,LB,3024,700,Fab
7990.3,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041442,105.0,1CCO,7990.3,LB,2005,700,Fab
303.0,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041823,7.0,1CCO,303.0,LB,1082,700,Fab
6117.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,042020,95.0,1CCO,6117.7,LB,11001,700,Fab
1517.4,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,046925,24.0,1CCO,1517.4,LB,9007,700,Fab
2809.1,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,047826,42.0,1CCO,2809.1,LB,4032,700,Fab
183.2,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,049122,3.0,1CCO,183.2,LB,4056,700,Fab
8200.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,057125,175.0,1CCO,8200.7,LB,14001,700,Fab
915.7,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,098443,20.0,1CCO,915.7,LB,5002,700,Fab
4953.4,2023-01-05T00:00:00Z,2.0,CMS,Cargill Meat Solutions,157303,135.0,1CCO,4860.0,LB,62273,707,Chub
5580.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000526,93.0,1CCO,5580.0,LB,70003,703,Harvest
240.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000693,4.0,1CCO,240.0,LB,78036,703,Harvest
5067.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011020,75.0,1CCO,5067.4,LB,3026,700,Fab
3209.1,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011216,48.0,1CCO,3209.1,LB,3004,700,Fab
5565.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011822,92.0,1CCO,5565.9,LB,1106,700,Fab
1936.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012085,51.0,1CCO,1936.4,LB,11001,700,Fab
352.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012146,5.0,1CCO,352.2,LB,12041,700,Fab
5179.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016621,3.0,1CCO,5180.0,LB,10002,700,Fab
1735.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016825,29.0,1CCO,1735.9,LB,8033,700,Fab
6522.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017826,97.0,1CCO,6522.9,LB,4032,700,Fab
384.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018020,6.0,1CCO,384.6,LB,4033,700,Fab
81.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018429,1.0,1CCO,81.8,LB,5018,700,Fab
3238.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020337,53.0,1CCO,3238.2,LB,3038,700,Fab
8092.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020475,168.0,1CCO,8092.0,LB,1092,700,Fab
1882.1,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020490,38.0,1CCO,1882.1,LB,50081,700,Fab
3853.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,021415,88.0,1CCO,3853.0,LB,2010,700,Fab
801.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022113,19.0,1CCO,801.3,LB,12019,700,Fab
13147.7,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022175,340.0,1CCO,13147.7,LB,12020,700,Fab
2126.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030425,44.0,1CCO,2126.6,LB,1092,700,Fab
8507.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040321,6.0,1CCO,8506.0,LB,13014,700,Fab
825.65,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040611,49.0,1CCO,825.65,LB,50088,700,Fab
1.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040643,,1CCO,1.8,LB,76005,0,Default
385.7,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040719,26.0,1CCO,385.7,LB,50274,0,Default
7440.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040724,344.0,1CCO,7440.5,LB,70012,0,Default
1953.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040755,119.0,1CCO,1953.6,LB,50295,0,Default
-332.5,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041722,-4.0,1CCO,-332.5,LB,1022,700,Fab
3346.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046824,2.0,1CCO,3347.0,LB,8035,700,Fab
6409.7,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046945,103.0,1CCO,6409.7,LB,9007,700,Fab
32840.7,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,050602,21.0,1CCO,32847.0,LB,50137,700,Fab
4816.3,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,051227,87.0,1CCO,4816.3,LB,3019,700,Fab
17376.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071170,394.0,1CCO,17376.0,LB,3021,700,Fab
8144.8,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071921,128.0,1CCO,8144.8,LB,11005,700,Fab
674.7,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,076826,9.0,1CCO,674.7,LB,8034,700,Fab
2661.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,077427,60.0,1CCO,2661.6,LB,4017,700,Fab
812.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078321,14.0,1CCO,812.2,LB,5004,700,Fab
30859.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,080240,519.0,1CCO,30859.4,LB,62710,707,Chub
664.6,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,080425,15.0,1CCO,664.6,LB,1092,700,Fab
2811.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081275,43.0,1CCO,2811.0,LB,3004,700,Fab
719.2,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082121,10.0,1CCO,719.2,LB,12023,700,Fab
1133.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086827,16.0,1CCO,1133.9,LB,8034,700,Fab
6154.9,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088326,99.0,1CCO,6154.9,LB,5017,700,Fab
1229.4,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,096822,17.0,1CCO,1229.4,LB,8030,700,Fab
894.0,2023-01-06T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0102,13.0,1CCO,894.0,LB,95024,,
1552.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000255,20.0,1CCO,1552.6,LB,62791,707,Chub
772.3,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000353,13.0,1CCO,772.3,LB,62281,707,Chub
19196.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000356,247.0,1CCO,19196.0,LB,62383,707,Chub
5825.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000460,3.0,1CCO,5826.0,LB,50031,700,Fab
4740.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000526,79.0,1CCO,4740.0,LB,70003,703,Harvest
540.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000693,9.0,1CCO,540.0,LB,78036,703,Harvest
5950.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002389,3.0,1CCO,5950.0,LB,62293,707,Chub
3196.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010344,70.0,1CCO,3196.5,LB,13018,700,Fab
4022.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011221,60.0,1CCO,4022.7,LB,3003,700,Fab
2647.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011344,44.0,1CCO,2647.7,LB,3004,700,Fab
6601.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011424,118.0,1CCO,6601.7,LB,2012,700,Fab
54.1,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011628,1.0,1CCO,54.1,LB,1009,700,Fab
934.3,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012010,15.0,1CCO,934.3,LB,11001,700,Fab
3795.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012030,64.0,1CCO,3795.7,LB,11001,700,Fab
2576.4,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016630,48.0,1CCO,2576.4,LB,10002,700,Fab
6997.2,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016825,107.0,1CCO,6997.2,LB,8033,700,Fab
56799.2,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016826,775.0,1CCO,56799.2,LB,8034,700,Fab
5014.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016920,76.0,1CCO,5014.7,LB,9034,700,Fab
1648.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016945,22.0,1CCO,1648.7,LB,9007,700,Fab
10452.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017125,138.0,1CCO,10452.7,LB,14001,700,Fab
5078.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018740,78.0,1CCO,5078.7,LB,4051,700,Fab
18338.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018924,225.0,1CCO,18338.5,LB,7010,700,Fab
2450.6,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018935,35.0,1CCO,2450.6,LB,7011,700,Fab
3947.3,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,022125,107.0,1CCO,3947.3,LB,12021,700,Fab
887.1,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028190,22.0,1CCO,887.1,LB,13048,700,Fab
1502.4,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028533,36.0,1CCO,1502.4,LB,4098,700,Fab
156.1,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,030423,3.0,1CCO,156.1,LB,3024,700,Fab
2211.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,038970,28.0,1CCO,2211.5,LB,7010,700,Fab
8384.4,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040738,582.0,1CCO,8384.4,LB,76005,0,Default
3936.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040751,195.0,1CCO,3936.0,LB,50274,0,Default
9465.8,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041874,136.0,1CCO,9465.8,LB,1106,700,Fab
1288.5,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,046920,19.0,1CCO,1288.5,LB,9034,700,Fab
2863.8,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,047846,43.0,1CCO,2863.8,LB,4032,700,Fab
3552.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,051226,58.0,1CCO,3552.7,LB,3022,700,Fab
6025.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,091245,147.0,1CCO,6025.0,LB,3004,700,Fab
4413.7,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,092021,72.0,1CCO,4413.7,LB,11001,700,Fab
353.0,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,096825,5.0,1CCO,353.0,LB,8033,700,Fab
20229.2,2023-01-06T00:00:00Z,2.0,CMS,Cargill Meat Solutions,157303,555.0,1CCO,19980.0,LB,62273,707,Chub
-75.1,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,012420,-1.0,1CCO,-75.1,LB,1096,700,Fab
-58.7,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,016622,-1.0,1CCO,-58.7,LB,10013,700,Fab
-63.3,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,022194,-1.0,1CCO,-63.3,LB,12003,700,Fab
-73.0,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,082020,-1.0,1CCO,-73.0,LB,11001,700,Fab
-36.7,2023-01-06T00:00:00Z,,CMS,Cargill Meat Solutions,159303,-1.0,1CCO,-36.0,LB,62293,707,Chub
1243.9,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000232,34.0,1CCO,1224.0,LB,62307,707,Chub
12195.7,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000241,156.0,1CCO,12195.7,LB,62309,707,Chub
1330.9,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000361,22.0,1CCO,1320.0,LB,62384,707,Chub
3561.1,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,032241,60.0,1CCO,3561.1,LB,62710,707,Chub
60.6,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,070241,1.0,1CCO,60.6,LB,62210,707,Chub
6871.5,2023-01-07T00:00:00Z,1.0,CMS,Cargill Meat Solutions,080240,115.0,1CCO,6871.5,LB,62710,707,Chub
10175.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000257,128.0,1CCO,10175.6,LB,62372,707,Chub
98817.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000407,50.0,1CCO,98816.0,LB,50001,700,Fab
1740.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000427,1.0,1CCO,1740.0,LB,50001,700,Fab
27745.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000509,470.0,1CCO,27745.0,LB,73001,703,Harvest
5220.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000526,87.0,1CCO,5220.0,LB,70003,703,Harvest
4094.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,010343,101.0,1CCO,4094.5,LB,1085,700,Fab
16348.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011425,225.0,1CCO,16348.6,LB,1097,700,Fab
15745.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011826,281.0,1CCO,15745.2,LB,1028,700,Fab
2503.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011829,40.0,1CCO,2503.2,LB,1024,700,Fab
1963.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012137,30.0,1CCO,1963.9,LB,12021,700,Fab
14091.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016825,236.0,1CCO,14091.0,LB,8033,700,Fab
3915.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017926,58.0,1CCO,3915.7,LB,4029,700,Fab
3145.1,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018924,40.0,1CCO,3145.1,LB,7010,700,Fab
5605.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020327,123.0,1CCO,5605.4,LB,13001,700,Fab
1576.8,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020367,30.0,1CCO,1576.8,LB,50022,700,Fab
4636.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020429,100.0,1CCO,4636.2,LB,9022,700,Fab
44.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020475,1.0,1CCO,44.0,LB,1092,700,Fab
2782.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,021578,72.0,1CCO,2782.2,LB,1099,700,Fab
8611.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022191,143.0,1CCO,8611.6,LB,12040,700,Fab
-53.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022194,-1.0,1CCO,-53.5,LB,12003,700,Fab
3203.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028225,67.0,1CCO,3203.6,LB,13020,700,Fab
3029.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030325,59.0,1CCO,3029.0,LB,13003,700,Fab
1268.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030423,25.0,1CCO,1268.0,LB,3024,700,Fab
1141.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030424,16.0,1CCO,1141.5,LB,3034,700,Fab
23752.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030440,13.0,1CCO,23750.0,LB,50039,700,Fab
8528.8,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,031120,190.0,1CCO,8528.8,LB,3021,700,Fab
1679.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040326,39.0,1CCO,1679.9,LB,13010,700,Fab
772.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040615,35.0,1CCO,772.7,LB,70012,0,Default
-16.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040717,-1.0,1CCO,-16.9,LB,50290,0,Default
-15.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040725,-1.0,1CCO,-15.7,LB,74006,0,Default
2566.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046925,42.0,1CCO,2566.5,LB,9007,700,Fab
247.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,047827,5.0,1CCO,247.7,LB,4029,700,Fab
629.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,049024,11.0,1CCO,629.6,LB,7006,700,Fab
92.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,070324,2.0,1CCO,92.5,LB,13001,700,Fab
2103.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,080328,45.0,1CCO,2103.5,LB,13001,700,Fab
1756.3,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081223,31.0,1CCO,1756.3,LB,3003,700,Fab
116.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081275,2.0,1CCO,116.6,LB,3004,700,Fab
11614.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081324,191.0,1CCO,11614.9,LB,3004,700,Fab
4729.8,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081422,60.0,1CCO,4729.8,LB,2005,700,Fab
337.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081425,5.0,1CCO,337.6,LB,1097,700,Fab
32314.2,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081728,666.0,1CCO,32314.2,LB,1037,700,Fab
54.4,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082020,1.0,1CCO,54.4,LB,11001,700,Fab
127.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082172,3.0,1CCO,127.7,LB,12022,700,Fab
2274.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,084460,1.0,1CCO,2274.0,LB,50031,700,Fab
412.6,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086825,7.0,1CCO,412.6,LB,8033,700,Fab
796.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,087121,11.0,1CCO,796.7,LB,14001,700,Fab
8887.5,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,087827,133.0,1CCO,8887.5,LB,4032,700,Fab
775.9,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088720,12.0,1CCO,775.9,LB,4051,700,Fab
20978.7,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,157303,573.0,1CCO,20628.0,LB,62273,707,Chub
94459.0,2023-01-09T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0311,963.0,1CCO,94459.0,LB,95004,,
6609.5,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000460,3.0,1CCO,6610.0,LB,50031,700,Fab
47714.2,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000467,24.0,1CCO,47707.0,LB,50039,700,Fab
23040.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000473,384.0,1CCO,23040.0,LB,50033,702,Tissue
180.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000490,3.0,1CCO,180.0,LB,50061,700,Fab
11280.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000522,188.0,1CCO,11280.0,LB,72014,703,Harvest
44.1,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000675,1.0,1CCO,44.1,LB,72010,703,Harvest
16.16,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000805,16.0,1CCO,16.16,LB,77003,703,Harvest
14354.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010425,287.0,1CCO,14354.0,LB,1092,700,Fab
3965.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011042,2.0,1CCO,3965.0,LB,3026,700,Fab
612.6,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011235,8.0,1CCO,612.6,LB,3004,700,Fab
127.9,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011284,2.0,1CCO,127.9,LB,3004,700,Fab
262.4,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011538,4.0,1CCO,262.4,LB,1099,700,Fab
11104.1,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011742,151.0,1CCO,11104.1,LB,1022,700,Fab
152.9,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012132,3.0,1CCO,150.0,LB,12024,700,Fab
2138.8,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012137,33.0,1CCO,2138.8,LB,12021,700,Fab
12963.6,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012141,175.0,1CCO,12963.6,LB,12023,700,Fab
14057.1,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016820,222.0,1CCO,14057.1,LB,8035,700,Fab
-85.8,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016842,-1.0,1CCO,-85.8,LB,8030,700,Fab
